out_root,dataset,group,regime,epsilon,seed,ood_method,trial_id,adv_roc_auc,adv_pr_auc,adv_fpr95,ood_roc_auc,ood_pr_auc,ood_fpr95,adv_total,adv_success,ood_total,ood_success,run_dir
out_1,torus_two_holes,OOD/ood_baseline_noise,baseline,0.2,30,gaussian_noise,trial_000007,0.522604,0.555133,0.933333,0.833576,0.880803,0.887500,240,0,240,169,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/torus_two_holes/OOD/ood_baseline_noise/runs/trials/trial_000007
out_1,torus_two_holes,OOD/ood_baseline_noise,baseline,0.2,30,gaussian_noise,trial_000008,0.542344,0.571035,0.912500,0.841632,0.875239,0.833333,240,0,240,178,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/torus_two_holes/OOD/ood_baseline_noise/runs/trials/trial_000008
out_1,torus_two_holes,OOD/ood_baseline_noise,baseline,0.2,30,gaussian_noise,trial_000009,0.527622,0.558559,0.920833,0.832951,0.870376,0.904167,240,0,240,176,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/torus_two_holes/OOD/ood_baseline_noise/runs/trials/trial_000009
out_1,torus_two_holes,OOD/ood_baseline_noise,baseline,0.2,30,gaussian_noise,trial_000010,0.526181,0.556679,0.962500,0.842378,0.884576,0.845833,240,0,240,170,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/torus_two_holes/OOD/ood_baseline_noise/runs/trials/trial_000010
out_1,torus_two_holes,OOD/ood_baseline_noise,baseline,0.2,30,gaussian_noise,trial_000011,0.584288,0.589607,0.916667,0.884583,0.920684,0.691667,240,0,240,184,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/torus_two_holes/OOD/ood_baseline_noise/runs/trials/trial_000011
out_1,torus_two_holes,OOD/ood_baseline_noise,baseline,0.2,30,gaussian_noise,trial_000012,0.619358,0.630043,0.916667,0.894253,0.925457,0.629167,240,0,240,188,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/torus_two_holes/OOD/ood_baseline_noise/runs/trials/trial_000012
out_1,torus_two_holes,OOD/ood_baseline_noise,baseline,0.2,30,gaussian_noise,trial_000013,0.614965,0.619856,0.916667,0.894601,0.925572,0.625000,240,0,240,184,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/torus_two_holes/OOD/ood_baseline_noise/runs/trials/trial_000013
out_1,torus_two_holes,OOD/ood_baseline_noise,baseline,0.2,30,gaussian_noise,trial_000014,0.673056,0.685111,0.858333,0.906615,0.932282,0.625000,240,0,240,183,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/torus_two_holes/OOD/ood_baseline_noise/runs/trials/trial_000014
out_1,torus_two_holes,OOD/ood_baseline_noise,baseline,0.2,30,gaussian_noise,trial_000015,0.553906,0.589411,0.958333,0.866823,0.912118,0.825000,240,0,240,173,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/torus_two_holes/OOD/ood_baseline_noise/runs/trials/trial_000015
out_1,torus_two_holes,OOD/ood_baseline_shift,baseline,0.2,30,uniform_wide,trial_000001,0.522448,0.553646,0.929167,0.994653,0.995991,0.008333,240,0,240,238,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/torus_two_holes/OOD/ood_baseline_shift/runs/trials/trial_000001
out_1,torus_two_holes,OOD/ood_baseline_shift,baseline,0.2,30,uniform_wide,trial_000002,0.534844,0.562990,0.912500,0.990087,0.985342,0.008333,240,0,240,229,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/torus_two_holes/OOD/ood_baseline_shift/runs/trials/trial_000002
out_1,torus_two_holes,OOD/ood_baseline_shift,baseline,0.2,30,uniform_wide,trial_000003,0.615312,0.622442,0.916667,0.998663,0.998905,0.000000,240,0,240,239,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/torus_two_holes/OOD/ood_baseline_shift/runs/trials/trial_000003
out_1,torus_two_holes,OOD/ood_baseline_shift,baseline,0.2,30,uniform_wide,trial_000004,0.529722,0.558419,0.966667,0.995347,0.996261,0.008333,240,0,240,238,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/torus_two_holes/OOD/ood_baseline_shift/runs/trials/trial_000004
out_1,torus_two_holes,OOD/ood_baseline_shift,baseline,0.2,30,uniform_wide,trial_000005,0.524826,0.556064,0.962500,0.995208,0.996196,0.008333,240,0,240,238,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/torus_two_holes/OOD/ood_baseline_shift/runs/trials/trial_000005
out_1,torus_two_holes,OOD/ood_baseline_shift,baseline,0.2,30,uniform_wide,trial_000006,0.522483,0.553693,0.929167,0.994653,0.995991,0.008333,240,0,240,234,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/torus_two_holes/OOD/ood_baseline_shift/runs/trials/trial_000006
out_1,torus_two_holes,OOD/ood_baseline_shift,baseline,0.2,30,uniform_wide,trial_000007,0.522604,0.555133,0.933333,0.994306,0.995865,0.008333,240,0,240,238,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/torus_two_holes/OOD/ood_baseline_shift/runs/trials/trial_000007
out_1,torus_two_holes,OOD/ood_baseline_shift,baseline,0.2,30,uniform_wide,trial_000008,0.542344,0.571035,0.912500,0.989826,0.985679,0.008333,240,0,240,238,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/torus_two_holes/OOD/ood_baseline_shift/runs/trials/trial_000008
out_1,torus_two_holes,OOD/ood_baseline_shift,baseline,0.2,30,uniform_wide,trial_000009,0.527622,0.558559,0.920833,0.990191,0.985862,0.008333,240,0,240,238,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/torus_two_holes/OOD/ood_baseline_shift/runs/trials/trial_000009
out_1,torus_two_holes,OOD/ood_baseline_shift,baseline,0.2,30,uniform_wide,trial_000010,0.526181,0.556679,0.962500,0.995278,0.996239,0.008333,240,0,240,238,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/torus_two_holes/OOD/ood_baseline_shift/runs/trials/trial_000010
out_1,torus_two_holes,OOD/ood_baseline_shift,baseline,0.2,30,uniform_wide,trial_000011,0.525295,0.556900,0.962500,0.995278,0.996236,0.008333,240,0,240,238,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/torus_two_holes/OOD/ood_baseline_shift/runs/trials/trial_000011
out_1,torus_two_holes,OOD/ood_baseline_shift,baseline,0.2,30,uniform_wide,trial_000012,0.522500,0.554484,0.929167,0.994826,0.996095,0.008333,240,0,240,238,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/torus_two_holes/OOD/ood_baseline_shift/runs/trials/trial_000012
out_1,torus_two_holes,OOD/ood_baseline_shift,baseline,0.2,30,uniform_wide,trial_000013,0.633958,0.640130,0.875000,0.998733,0.998975,0.000000,240,0,240,239,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/torus_two_holes/OOD/ood_baseline_shift/runs/trials/trial_000013
out_1,torus_two_holes,OOD/ood_baseline_shift,baseline,0.2,30,uniform_wide,trial_000014,0.638194,0.646865,0.875000,0.998733,0.998975,0.000000,240,0,240,239,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/torus_two_holes/OOD/ood_baseline_shift/runs/trials/trial_000014
out_1,torus_two_holes,OOD/ood_baseline_shift,baseline,0.2,30,uniform_wide,trial_000015,0.528524,0.557547,0.958333,0.995365,0.996292,0.008333,240,0,240,238,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/torus_two_holes/OOD/ood_baseline_shift/runs/trials/trial_000015
out_1,torus_two_holes,OOD/ood_baseline_shuffle,baseline,0.2,30,feature_shuffle,trial_000001,0.522448,0.553646,0.929167,0.744583,0.795159,0.891667,240,0,240,135,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/torus_two_holes/OOD/ood_baseline_shuffle/runs/trials/trial_000001
out_1,torus_two_holes,OOD/ood_baseline_shuffle,baseline,0.2,30,feature_shuffle,trial_000002,0.534844,0.562990,0.912500,0.734444,0.787136,0.912500,240,0,240,77,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/torus_two_holes/OOD/ood_baseline_shuffle/runs/trials/trial_000002
out_1,torus_two_holes,OOD/ood_baseline_shuffle,baseline,0.2,30,feature_shuffle,trial_000003,0.615312,0.622442,0.916667,0.802066,0.856446,0.820833,240,0,240,149,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/torus_two_holes/OOD/ood_baseline_shuffle/runs/trials/trial_000003
out_1,torus_two_holes,OOD/ood_baseline_shuffle,baseline,0.2,30,feature_shuffle,trial_000004,0.529722,0.558419,0.966667,0.767656,0.805252,0.808333,240,0,240,149,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/torus_two_holes/OOD/ood_baseline_shuffle/runs/trials/trial_000004
out_1,torus_two_holes,OOD/ood_baseline_shuffle,baseline,0.2,30,feature_shuffle,trial_000005,0.524826,0.556064,0.962500,0.761979,0.802542,0.845833,240,0,240,120,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/torus_two_holes/OOD/ood_baseline_shuffle/runs/trials/trial_000005
out_1,torus_two_holes,OOD/ood_baseline_shuffle,baseline,0.2,30,feature_shuffle,trial_000006,0.522483,0.553693,0.929167,0.744601,0.795338,0.891667,240,0,240,97,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/torus_two_holes/OOD/ood_baseline_shuffle/runs/trials/trial_000006
out_1,torus_two_holes,OOD/ood_baseline_shuffle,baseline,0.2,30,feature_shuffle,trial_000007,0.522604,0.555133,0.933333,0.729740,0.788117,0.925000,240,0,240,125,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/torus_two_holes/OOD/ood_baseline_shuffle/runs/trials/trial_000007
out_1,torus_two_holes,OOD/ood_baseline_shuffle,baseline,0.2,30,feature_shuffle,trial_000008,0.542344,0.571035,0.912500,0.738368,0.788894,0.908333,240,0,240,133,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/torus_two_holes/OOD/ood_baseline_shuffle/runs/trials/trial_000008
out_1,torus_two_holes,OOD/ood_baseline_shuffle,baseline,0.2,30,feature_shuffle,trial_000009,0.527622,0.558559,0.920833,0.726181,0.783615,0.916667,240,0,240,129,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/torus_two_holes/OOD/ood_baseline_shuffle/runs/trials/trial_000009
out_1,torus_two_holes,OOD/ood_baseline_shuffle,baseline,0.2,30,feature_shuffle,trial_000010,0.526181,0.556679,0.962500,0.762778,0.802685,0.850000,240,0,240,127,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/torus_two_holes/OOD/ood_baseline_shuffle/runs/trials/trial_000010
out_1,torus_two_holes,OOD/ood_baseline_shuffle,baseline,0.2,30,feature_shuffle,trial_000011,0.525295,0.556900,0.962500,0.762118,0.802242,0.850000,240,0,240,126,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/torus_two_holes/OOD/ood_baseline_shuffle/runs/trials/trial_000011
out_1,torus_two_holes,OOD/ood_baseline_shuffle,baseline,0.2,30,feature_shuffle,trial_000012,0.526181,0.556679,0.962500,0.762778,0.802685,0.850000,240,0,240,112,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/torus_two_holes/OOD/ood_baseline_shuffle/runs/trials/trial_000012
out_1,torus_two_holes,OOD/ood_baseline_shuffle,baseline,0.2,30,feature_shuffle,trial_000013,0.528524,0.557547,0.958333,0.765208,0.803741,0.816667,240,0,240,131,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/torus_two_holes/OOD/ood_baseline_shuffle/runs/trials/trial_000013
out_1,torus_two_holes,OOD/ood_baseline_shuffle,baseline,0.2,30,feature_shuffle,trial_000014,0.527726,0.558137,0.958333,0.764687,0.803354,0.825000,240,0,240,113,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/torus_two_holes/OOD/ood_baseline_shuffle/runs/trials/trial_000014
out_1,torus_two_holes,OOD/ood_baseline_shuffle,baseline,0.2,30,feature_shuffle,trial_000015,0.633715,0.639985,0.875000,0.807274,0.860624,0.808333,240,0,240,158,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/torus_two_holes/OOD/ood_baseline_shuffle/runs/trials/trial_000015
out_1,torus_two_holes,base_torus_one_hole_e_0.1,combined,0.3,30,,trial_000001,0.625000,0.010989,0.375000,,,,240,1,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/torus_two_holes/base_torus_one_hole_e_0.1/runs/trials/trial_000001
out_1,torus_two_holes,base_torus_one_hole_e_0.1,combined,0.3,30,,trial_000002,0.416667,0.007092,0.583333,,,,240,1,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/torus_two_holes/base_torus_one_hole_e_0.1/runs/trials/trial_000002
out_1,torus_two_holes,base_torus_one_hole_e_0.1,combined,0.3,30,,trial_000003,0.237500,0.005435,0.762500,,,,240,1,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/torus_two_holes/base_torus_one_hole_e_0.1/runs/trials/trial_000003
out_1,torus_two_holes,base_torus_one_hole_e_0.1,combined,0.3,30,,trial_000004,0.316667,0.006061,0.683333,,,,240,1,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/torus_two_holes/base_torus_one_hole_e_0.1/runs/trials/trial_000004
out_1,torus_two_holes,base_torus_one_hole_e_0.1,combined,0.3,30,,trial_000005,0.358333,0.006452,0.641667,,,,240,1,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/torus_two_holes/base_torus_one_hole_e_0.1/runs/trials/trial_000005
out_1,torus_two_holes,base_torus_one_hole_e_0.1,combined,0.3,30,,trial_000006,0.862500,0.029412,0.137500,,,,240,1,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/torus_two_holes/base_torus_one_hole_e_0.1/runs/trials/trial_000006
out_1,torus_two_holes,base_torus_one_hole_e_0.1,combined,0.3,30,,trial_000007,0.279167,0.005747,0.720833,,,,240,1,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/torus_two_holes/base_torus_one_hole_e_0.1/runs/trials/trial_000007
out_1,torus_two_holes,base_torus_one_hole_e_0.1,combined,0.3,30,,trial_000008,0.829167,0.023810,0.170833,,,,240,1,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/torus_two_holes/base_torus_one_hole_e_0.1/runs/trials/trial_000008
out_1,torus_two_holes,base_torus_one_hole_e_0.1,combined,0.3,30,,trial_000009,0.495833,0.008197,0.504167,,,,240,1,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/torus_two_holes/base_torus_one_hole_e_0.1/runs/trials/trial_000009
out_1,torus_two_holes,base_torus_one_hole_e_0.1,combined,0.3,30,,trial_000010,0.491667,0.008130,0.508333,,,,240,1,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/torus_two_holes/base_torus_one_hole_e_0.1/runs/trials/trial_000010
out_1,torus_two_holes,base_torus_one_hole_e_0.1,combined,0.3,30,,trial_000011,0.354167,0.006410,0.645833,,,,240,1,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/torus_two_holes/base_torus_one_hole_e_0.1/runs/trials/trial_000011
out_1,torus_two_holes,base_torus_one_hole_e_0.1,combined,0.3,30,,trial_000012,0.391667,0.006803,0.608333,,,,240,1,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/torus_two_holes/base_torus_one_hole_e_0.1/runs/trials/trial_000012
out_1,torus_two_holes,base_torus_one_hole_e_0.1,combined,0.3,30,,trial_000013,0.950000,0.076923,0.050000,,,,240,1,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/torus_two_holes/base_torus_one_hole_e_0.1/runs/trials/trial_000013
out_1,torus_two_holes,base_torus_one_hole_e_0.1,combined,0.3,30,,trial_000014,0.504167,0.008333,0.495833,,,,240,1,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/torus_two_holes/base_torus_one_hole_e_0.1/runs/trials/trial_000014
out_1,torus_two_holes,base_torus_one_hole_e_0.1,combined,0.3,30,,trial_000015,0.504167,0.008333,0.495833,,,,240,1,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/torus_two_holes/base_torus_one_hole_e_0.1/runs/trials/trial_000015
out_1,torus_two_holes,base_torus_one_hole_e_0.2,combined,0.2,30,,trial_000001,0.506528,0.541544,0.970833,,,,240,0,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/torus_two_holes/base_torus_one_hole_e_0.2/runs/trials/trial_000001
out_1,torus_two_holes,base_torus_one_hole_e_0.2,combined,0.2,30,,trial_000002,0.547708,0.564950,0.920833,,,,240,0,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/torus_two_holes/base_torus_one_hole_e_0.2/runs/trials/trial_000002
out_1,torus_two_holes,base_torus_one_hole_e_0.2,combined,0.2,30,,trial_000003,0.521128,0.514405,0.920833,,,,240,0,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/torus_two_holes/base_torus_one_hole_e_0.2/runs/trials/trial_000003
out_1,torus_two_holes,base_torus_one_hole_e_0.2,combined,0.2,30,,trial_000004,0.540937,0.566807,0.925000,,,,240,0,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/torus_two_holes/base_torus_one_hole_e_0.2/runs/trials/trial_000004
out_1,torus_two_holes,base_torus_one_hole_e_0.2,combined,0.2,30,,trial_000005,0.519549,0.522410,0.920833,,,,240,0,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/torus_two_holes/base_torus_one_hole_e_0.2/runs/trials/trial_000005
out_1,torus_two_holes,base_torus_one_hole_e_0.2,combined,0.2,30,,trial_000006,0.536215,0.538018,0.950000,,,,240,0,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/torus_two_holes/base_torus_one_hole_e_0.2/runs/trials/trial_000006
out_1,torus_two_holes,base_torus_one_hole_e_0.2,combined,0.2,30,,trial_000007,0.530191,0.540067,0.908333,,,,240,0,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/torus_two_holes/base_torus_one_hole_e_0.2/runs/trials/trial_000007
out_1,torus_two_holes,base_torus_one_hole_e_0.2,combined,0.2,30,,trial_000008,0.536233,0.564696,0.958333,,,,240,0,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/torus_two_holes/base_torus_one_hole_e_0.2/runs/trials/trial_000008
out_1,torus_two_holes,base_torus_one_hole_e_0.2,combined,0.2,30,,trial_000009,0.519601,0.532502,0.941667,,,,240,0,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/torus_two_holes/base_torus_one_hole_e_0.2/runs/trials/trial_000009
out_1,torus_two_holes,base_torus_one_hole_e_0.2,combined,0.2,30,,trial_000010,0.516076,0.526014,0.945833,,,,240,0,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/torus_two_holes/base_torus_one_hole_e_0.2/runs/trials/trial_000010
out_1,torus_two_holes,base_torus_one_hole_e_0.2,combined,0.2,30,,trial_000011,0.517483,0.555022,0.950000,,,,240,0,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/torus_two_holes/base_torus_one_hole_e_0.2/runs/trials/trial_000011
out_1,torus_two_holes,base_torus_one_hole_e_0.2,combined,0.2,30,,trial_000012,0.534340,0.541808,0.904167,,,,240,0,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/torus_two_holes/base_torus_one_hole_e_0.2/runs/trials/trial_000012
out_1,torus_two_holes,base_torus_one_hole_e_0.2,combined,0.2,30,,trial_000013,0.542535,0.537623,0.933333,,,,240,0,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/torus_two_holes/base_torus_one_hole_e_0.2/runs/trials/trial_000013
out_1,torus_two_holes,base_torus_one_hole_e_0.2,combined,0.2,30,,trial_000014,0.522205,0.533076,0.950000,,,,240,0,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/torus_two_holes/base_torus_one_hole_e_0.2/runs/trials/trial_000014
